date,region,customer_segment,revenue,search_index,gdp_growth,inflation_rate,year,month,quarter,is_month_end,season,rev_lag_1,rev_lag_3,gdp_lag_1,infl_lag_1,rev_roll_3,rev_roll_6,trend_roll_6,revenue_norm,search_norm,revenue_winsorized
2020-11-01,West,Corporate,19346.23,47.92,3.96,4.58,2020,11,4,False,Autumn,12448.76,18597.46,3.96,4.58,16214.26,18393.795000000002,49.68666666666667,0.2609495236870181,0.4712982832618027,19346.23
2020-11-01,South,Corporate,20699.89,47.92,3.96,4.58,2020,11,4,False,Autumn,23719.2,20365.85,3.96,4.58,20472.783333333333,22101.411666666667,49.245000000000005,0.31216205991177426,0.4712982832618027,20699.89
2020-11-01,West,Consumer,21825.58,47.92,3.96,4.58,2020,11,4,False,Autumn,20403.11,20718.06,3.96,4.58,21080.38,22010.01,48.80333333333334,0.3547498883937017,0.4712982832618027,21825.58
2020-11-01,South,Home Office,22126.85,47.92,3.96,4.58,2020,11,4,False,Autumn,18782.75,18622.92,3.96,4.58,20024.45,21234.989999999998,48.36166666666667,0.36614772890640956,0.4712982832618027,22126.85
2020-11-01,South,Consumer,18224.65,47.92,3.96,4.58,2020,11,4,False,Autumn,19341.34,20793.07,3.96,4.58,19910.126666666667,20960.433333333334,47.92,0.21851718736995035,0.4712982832618027,18224.65
2020-11-01,East,Corporate,18210.34,47.92,3.96,4.58,2020,11,4,False,Autumn,22488.51,21836.72,3.96,4.58,19688.51,20576.561666666665,47.92,0.21797580224120583,0.4712982832618027,18210.34
2020-11-01,North,Corporate,18680.54,47.92,3.96,4.58,2020,11,4,False,Autumn,23133.09,21950.92,3.96,4.58,20508.93,20715.183333333334,47.92,0.23576471122343207,0.4712982832618027,18680.54
2020-11-01,East,Consumer,25403.18,47.92,3.96,4.58,2020,11,4,False,Autumn,21661.47,25611.78,3.96,4.58,21959.096666666665,23063.658333333336,47.92,0.490099953844175,0.4712982832618027,25403.18
2020-11-01,North,Home Office,25881.03,47.92,3.96,4.58,2020,11,4,False,Autumn,16753.5,18426.01,3.96,4.58,21299.0,21024.531666666666,47.92,0.5081782825493149,0.4712982832618027,25881.03
2020-11-01,North,Consumer,21168.58,47.92,3.96,4.58,2020,11,4,False,Autumn,25857.31,18463.66,3.96,4.58,21681.53,20313.670000000002,47.92,0.3298938416022882,0.4712982832618027,21168.58
2020-11-01,East,Home Office,24707.91,47.92,3.96,4.58,2020,11,4,False,Autumn,18234.6,15189.07,3.96,4.58,22452.05,21250.065,47.92,0.46379605178532246,0.4712982832618027,24707.91
2020-12-01,West,Home Office,24920.79,48.2,4.09,4.5,2020,12,4,False,Winter,22955.26,22294.65,3.96,4.58,21955.666666666668,21508.383333333335,47.96666666666667,0.4718498649374627,0.4788090128755366,24920.79
2020-12-01,West,Corporate,23070.54,48.2,4.09,4.5,2020,12,4,False,Winter,19346.23,16847.79,4.09,4.5,18288.51,18611.913333333334,48.01333333333334,0.4018500162680368,0.4788090128755366,23070.54
2020-12-01,West,Consumer,18569.78,48.2,4.09,4.5,2020,12,4,False,Winter,21825.58,21012.45,4.09,4.5,20266.156666666666,21075.226666666666,48.06,0.23157436762736358,0.4788090128755366,18569.78
2020-12-01,South,Home Office,25105.33,48.2,4.09,4.5,2020,12,4,False,Winter,22126.85,19163.75,4.09,4.5,22004.97666666667,20055.57333333333,48.10666666666666,0.47883150097229904,0.4788090128755366,25105.33
2020-12-01,South,Consumer,22486.72,48.2,4.09,4.5,2020,12,4,False,Winter,18224.65,22164.39,4.09,4.5,20017.570000000003,20735.81,48.153333333333336,0.3797625623292803,0.4788090128755366,22486.72
2020-12-01,South,Corporate,23733.79,48.2,4.09,4.5,2020,12,4,False,Winter,20699.89,16999.26,4.09,4.5,22717.626666666667,22084.10666666667,48.2,0.4269425170814386,0.4788090128755366,23733.79
2020-12-01,North,Corporate,21949.46,48.2,4.09,4.5,2020,12,4,False,Winter,18680.54,19713.16,4.09,4.5,21254.363333333335,21005.853333333333,48.2,0.35943659627272795,0.4788090128755366,21949.46
2020-12-01,North,Consumer,23947.65,48.2,4.09,4.5,2020,12,4,False,Winter,21168.58,18018.7,4.09,4.5,23657.846666666668,21120.640000000003,48.2,0.4350334062242266,0.4788090128755366,23947.65
2020-12-01,East,Home Office,28782.58,48.2,4.09,4.5,2020,12,4,False,Winter,24707.91,24413.64,4.09,4.5,23908.36333333333,21891.328333333335,48.2,0.6179515893493543,0.4788090128755366,28782.58
2020-12-01,East,Corporate,20355.46,48.2,4.09,4.5,2020,12,4,False,Winter,18210.34,18366.68,4.09,4.5,20351.436666666665,19737.653333333332,48.2,0.29913136250482364,0.4788090128755366,20355.46
2020-12-01,East,Consumer,27415.04,48.2,4.09,4.5,2020,12,4,False,Winter,25403.18,18812.64,4.09,4.5,24826.563333333335,23636.626666666667,48.2,0.5662139360325664,0.4788090128755366,27415.04
2020-12-01,North,Home Office,23624.51,48.2,4.09,4.5,2020,12,4,False,Winter,25881.03,21262.47,4.09,4.5,22086.346666666665,20989.018333333333,48.2,0.4228081657977769,0.4788090128755366,23624.51
2021-01-01,West,Home Office,26674.07,57.95,4.28,5.47,2021,1,1,False,Winter,24920.79,17990.95,4.09,4.5,24850.039999999997,22869.788333333334,49.82500000000001,0.5381810821649352,0.7403433476394852,26674.07
2021-01-01,West,Corporate,27132.16,57.95,4.28,5.47,2021,1,1,False,Winter,23070.54,12448.76,4.28,5.47,23182.976666666666,19573.823333333334,51.45000000000001,0.5555118378341569,0.7403433476394852,27132.16
2021-01-01,West,Consumer,25868.25,57.95,4.28,5.47,2021,1,1,False,Winter,18569.78,20403.11,4.28,5.47,22087.87,21399.538333333334,53.07500000000001,0.5076947813651531,0.7403433476394852,25868.25
2021-01-01,South,Home Office,27224.01,57.95,4.28,5.47,2021,1,1,False,Winter,25105.33,18782.75,4.28,5.47,24818.73,21837.601666666666,54.699999999999996,0.5589867661412974,0.7403433476394852,27224.01
2021-01-01,South,Corporate,23626.59,57.95,4.28,5.47,2021,1,1,False,Winter,23733.79,23719.2,4.28,5.47,22686.756666666668,21524.096666666665,56.324999999999996,0.4228868576962947,0.7403433476394852,23626.59
2021-01-01,South,Consumer,23867.5,57.95,4.28,5.47,2021,1,1,False,Winter,22486.72,19341.34,4.28,5.47,21526.290000000005,21146.278333333335,57.95,0.43200111984624817,0.7403433476394852,23867.5
2021-01-01,North,Corporate,23543.25,57.95,4.28,5.47,2021,1,1,False,Winter,21949.46,23133.09,4.28,5.47,21391.083333333332,21495.07,57.95,0.4197338851854935,0.7403433476394852,23543.25
2021-01-01,North,Consumer,25802.48,57.95,4.28,5.47,2021,1,1,False,Winter,23947.65,25857.31,4.28,5.47,23639.570000000003,22209.73,57.95,0.5052065284009655,0.7403433476394852,25802.48
2021-01-01,East,Home Office,27349.0,57.95,4.28,5.47,2021,1,1,False,Winter,28782.58,18234.6,4.28,5.47,26946.49666666667,23112.8,57.95,0.5637154682546289,0.7403433476394852,27349.0
2021-01-01,East,Corporate,23367.73,57.95,4.28,5.47,2021,1,1,False,Winter,20355.46,22488.51,4.28,5.47,20644.51,20770.906666666666,57.95,0.41309349959519076,0.7403433476394852,23367.73
2021-01-01,East,Consumer,25992.54,57.95,4.28,5.47,2021,1,1,False,Winter,27415.04,21661.47,4.28,5.47,26270.25333333333,24149.441666666666,57.95,0.512397000628022,0.7403433476394852,25992.54
2021-01-01,North,Home Office,24579.69,57.95,4.28,5.47,2021,1,1,False,Winter,23624.51,16753.5,4.28,5.47,24695.076666666664,21754.535,57.95,0.4589451502334274,0.7403433476394852,24579.69
2021-02-01,West,Home Office,29095.02,64.2,4.53,5.54,2021,2,1,False,Winter,26674.07,22955.26,4.28,5.47,26896.626666666667,23988.456666666665,58.99166666666667,0.6297720204901599,0.9079935622317599,29095.02
2021-02-01,West,Corporate,25803.87,64.2,4.53,5.54,2021,2,1,False,Winter,27132.16,19346.23,4.53,5.54,25335.523333333334,20774.891666666666,60.03333333333334,0.5052591157754557,0.9079935622317599,25803.87
2021-02-01,West,Consumer,25842.59,64.2,4.53,5.54,2021,2,1,False,Winter,25868.25,21825.58,4.53,5.54,23426.873333333333,22253.626666666667,61.07500000000001,0.5067239957324778,0.9079935622317599,25842.59
2021-02-01,South,Home Office,26641.39,64.2,4.53,5.54,2021,2,1,False,Winter,27224.01,22126.85,4.53,5.54,26323.576666666664,23174.013333333332,62.11666666666667,0.5369447113747626,0.9079935622317599,26641.39
2021-02-01,South,Corporate,26295.82,64.2,4.53,5.54,2021,2,1,False,Winter,23626.59,20699.89,4.53,5.54,24552.066666666666,22512.425,63.15833333333333,0.5238708847542014,0.9079935622317599,26295.82
2021-02-01,South,Consumer,27874.0,64.2,4.53,5.54,2021,2,1,False,Winter,23867.5,18224.65,4.53,5.54,24742.74,22326.433333333334,64.2,0.5835776061016488,0.9079935622317599,27874.0
2021-02-01,North,Home Office,28216.31,64.2,4.53,5.54,2021,2,1,False,Winter,24579.69,25881.03,4.53,5.54,25473.50333333333,23386.251666666663,64.2,0.5965280983043411,0.9079935622317599,28216.31
2021-02-01,North,Consumer,24275.59,64.2,4.53,5.54,2021,2,1,False,Winter,25802.48,21168.58,4.53,5.54,24675.24,23178.385,64.2,0.44744024333956317,0.9079935622317599,24275.59
2021-02-01,East,Home Office,27715.82,64.2,4.53,5.54,2021,2,1,False,Winter,27349.0,24707.91,4.53,5.54,27949.13333333333,25200.591666666664,64.2,0.5775932385499505,0.9079935622317599,27715.82
2021-02-01,East,Corporate,24869.15,64.2,4.53,5.54,2021,2,1,False,Winter,23367.73,18210.34,4.53,5.54,22864.11333333333,21276.311666666665,64.2,0.46989618722618637,0.9079935622317599,24869.15
2021-02-01,East,Consumer,29542.24,64.2,4.53,5.54,2021,2,1,False,Winter,25992.54,25403.18,4.53,5.54,27649.940000000002,24804.518333333337,64.2,0.6466915353243394,0.9079935622317599,29542.24
2021-02-01,North,Corporate,24947.62,64.2,4.53,5.54,2021,2,1,False,Winter,23543.25,18680.54,4.53,5.54,23480.11,21994.52,64.2,0.47286491476305414,0.9079935622317599,24947.62
2021-03-01,South,Consumer,26952.51,64.1,4.34,4.86,2021,3,1,False,Spring,27874.0,22486.72,4.53,5.54,26231.336666666666,23124.453333333335,64.18333333333334,0.5487152034261242,0.9053111587982832,26952.51
2021-03-01,West,Corporate,24854.45,64.1,4.34,4.86,2021,3,1,False,Spring,25803.87,23070.54,4.34,4.86,25930.160000000003,22109.335000000003,64.16666666666667,0.4693400473664698,0.9053111587982832,24854.45
2021-03-01,West,Consumer,28387.89,64.1,4.34,4.86,2021,3,1,False,Spring,25842.59,18569.78,4.34,4.86,26699.57666666667,23482.86666666667,64.14999999999999,0.6030194232791822,0.9053111587982832,28387.89
2021-03-01,South,Home Office,26124.33,64.1,4.34,4.86,2021,3,1,False,Spring,26641.39,25105.33,4.34,4.86,26663.243333333332,24334.11,64.13333333333333,0.5173829647172767,0.9053111587982832,26124.33
2021-03-01,South,Corporate,28604.88,64.1,4.34,4.86,2021,3,1,False,Spring,26295.82,23733.79,4.34,4.86,26175.763333333336,24446.694999999996,64.11666666666666,0.611228728596182,0.9053111587982832,28604.88
2021-03-01,West,Home Office,32130.97,64.1,4.34,4.86,2021,3,1,False,Spring,29095.02,24920.79,4.34,4.86,29300.02,25627.843333333334,64.1,0.7446300345790362,0.9053111587982832,32130.97
2021-03-01,North,Home Office,30163.7,64.1,4.34,4.86,2021,3,1,False,Spring,28216.31,23624.51,4.34,4.86,27653.233333333337,24869.789999999997,64.1,0.6702030099651185,0.9053111587982832,30163.7
2021-03-01,North,Consumer,28963.54,64.1,4.34,4.86,2021,3,1,False,Spring,24275.59,23947.65,4.34,4.86,26347.203333333335,25002.524999999998,64.1,0.6247977845203956,0.9053111587982832,28963.54
2021-03-01,East,Home Office,27142.49,64.1,4.34,4.86,2021,3,1,False,Spring,27715.82,28782.58,4.34,4.86,27402.436666666665,25655.399999999998,64.1,0.5559026490416993,0.9053111587982832,27142.49
2021-03-01,East,Corporate,26574.64,64.1,4.34,4.86,2021,3,1,False,Spring,24869.15,20355.46,4.34,4.86,24937.17333333333,22644.305000000004,64.1,0.5344193824199273,0.9053111587982832,26574.64
2021-03-01,East,Consumer,27710.42,64.1,4.34,4.86,2021,3,1,False,Spring,29542.24,27415.04,4.34,4.86,27748.399999999998,26287.48166666667,64.1,0.5773889422749525,0.9053111587982832,27710.42
2021-03-01,North,Corporate,28933.77,64.1,4.34,4.86,2021,3,1,False,Spring,24947.62,21949.46,4.34,4.86,25808.213333333333,23531.28833333333,64.1,0.6236715067228609,0.9053111587982832,28933.77
2021-04-01,West,Home Office,26280.43,61.2,4.4,5.13,2021,4,2,False,Summer,32130.97,26674.07,4.34,4.86,29168.80666666667,27009.42333333333,63.61666666666667,0.5232886403704573,0.827521459227468,26280.43
2021-04-01,West,Corporate,29085.88,61.2,4.4,5.13,2021,4,2,False,Summer,24854.45,27132.16,4.4,5.13,26581.399999999998,24882.188333333335,63.133333333333326,0.6294262301284042,0.827521459227468,29085.88
2021-04-01,West,Consumer,24955.17,61.2,4.4,5.13,2021,4,2,False,Summer,28387.89,25868.25,4.4,5.13,26395.216666666664,24241.543333333335,62.65,0.47315055122161603,0.827521459227468,24955.17
2021-04-01,South,Home Office,28218.94,61.2,4.4,5.13,2021,4,2,False,Summer,26124.33,27224.01,4.4,5.13,26994.88666666667,25906.808333333334,62.166666666666664,0.5966275981567937,0.827521459227468,28218.94
2021-04-01,South,Corporate,28208.38,61.2,4.4,5.13,2021,4,2,False,Summer,28604.88,23626.59,4.4,5.13,27703.02666666667,25194.891666666666,61.68333333333333,0.5962280854412422,0.827521459227468,28208.38
2021-04-01,South,Consumer,28627.23,61.2,4.4,5.13,2021,4,2,False,Summer,26952.51,23867.5,4.4,5.13,27817.91333333333,24672.10166666667,61.2,0.6120742881788123,0.827521459227468,28627.23
2021-04-01,North,Corporate,23612.6,61.2,4.4,5.13,2021,4,2,False,Summer,28933.77,23543.25,4.4,5.13,25831.329999999998,23611.206666666665,61.2,0.422357579013476,0.827521459227468,23612.6
2021-04-01,North,Consumer,24133.03,61.2,4.4,5.13,2021,4,2,False,Summer,28963.54,25802.48,4.4,5.13,25790.72,24715.145,61.2,0.44204682167961806,0.827521459227468,24133.03
2021-04-01,East,Home Office,26837.59,61.2,4.4,5.13,2021,4,2,False,Summer,27142.49,27349.0,4.4,5.13,27231.966666666664,27089.23166666667,61.2,0.5443674760330204,0.827521459227468,26837.59
2021-04-01,East,Corporate,24404.94,61.2,4.4,5.13,2021,4,2,False,Summer,26574.64,23367.73,4.4,5.13,25282.91,22963.709999999995,61.2,0.45233389577863364,0.827521459227468,24404.94
2021-04-01,East,Consumer,26617.46,61.2,4.4,5.13,2021,4,2,False,Summer,27710.42,25992.54,4.4,5.13,27956.706666666665,27113.48,61.2,0.5360393762153737,0.827521459227468,26617.46
2021-04-01,North,Home Office,29543.35,61.2,4.4,5.13,2021,4,2,False,Summer,30163.7,24579.69,4.4,5.13,29307.786666666667,27001.431666666667,61.2,0.6467335295586443,0.827521459227468,29543.35
2021-05-01,South,Corporate,23644.45,60.33,4.13,4.29,2021,5,2,False,Summer,28208.38,26295.82,4.4,5.13,26819.236666666664,25685.65166666667,61.055,0.4235625487095286,0.8041845493562232,23644.45
2021-05-01,West,Home Office,22181.34,60.33,4.13,4.29,2021,5,2,False,Summer,26280.43,29095.02,4.13,4.29,26864.24666666667,26880.436666666672,60.910000000000004,0.3682092296517127,0.8041845493562232,22181.34
2021-05-01,West,Corporate,22079.79,60.33,4.13,4.29,2021,5,2,False,Summer,29085.88,25803.87,4.13,4.29,25340.040000000005,25337.781666666666,60.76500000000001,0.3643673247024463,0.8041845493562232,22079.79
2021-05-01,West,Consumer,26280.12,60.33,4.13,4.29,2021,5,2,False,Summer,24955.17,25842.59,4.13,4.29,26541.059999999998,24983.966666666664,60.62,0.5232769122509666,0.8041845493562232,26280.12
2021-05-01,South,Home Office,26309.22,60.33,4.13,4.29,2021,5,2,False,Summer,28218.94,26641.39,4.13,4.29,26884.163333333334,26603.87,60.474999999999994,0.5243778421773444,0.8041845493562232,26309.22
2021-05-01,South,Consumer,24290.69,60.33,4.13,4.29,2021,5,2,False,Summer,28627.23,27874.0,4.13,4.29,26623.476666666666,25683.108333333334,60.33,0.4480115162566869,0.8041845493562232,24290.69
2021-05-01,North,Home Office,26732.33,60.33,4.13,4.29,2021,5,2,False,Summer,29543.35,28216.31,4.13,4.29,28813.126666666667,27143.315,60.33,0.5403852119763017,0.8041845493562232,26732.33
2021-05-01,North,Corporate,24896.54,60.33,4.13,4.29,2021,5,2,False,Summer,23612.6,24947.62,4.13,4.29,25814.303333333333,24647.206666666665,60.33,0.47093242333214796,0.8041845493562232,24896.54
2021-05-01,North,Consumer,23636.26,60.33,4.13,4.29,2021,5,2,False,Summer,24133.03,24275.59,4.13,4.29,25577.61,25126.425,60.33,0.42325269935911497,0.8041845493562232,23636.26
2021-05-01,East,Home Office,24522.4,60.33,4.13,4.29,2021,5,2,False,Summer,26837.59,27715.82,4.13,4.29,26167.493333333336,27058.313333333335,60.33,0.45677771808627365,0.8041845493562232,24522.4
2021-05-01,East,Corporate,24432.64,60.33,4.13,4.29,2021,5,2,False,Summer,24404.94,24869.15,4.13,4.29,25137.406666666666,24000.76,60.33,0.4533818600040859,0.8041845493562232,24432.64
2021-05-01,East,Consumer,26312.42,60.33,4.13,4.29,2021,5,2,False,Summer,26617.46,29542.24,4.13,4.29,26880.099999999995,27265.02,60.33,0.5244989066366023,0.8041845493562232,26312.42
2021-06-01,West,Home Office,22281.92,55.85,4.29,4.56,2021,6,2,False,Summer,22181.34,32130.97,4.13,4.29,23581.23,26440.625,59.583333333333336,0.3720144369367665,0.6840128755364808,22281.92
2021-06-01,West,Corporate,25156.8,55.85,4.29,4.56,2021,6,2,False,Summer,22079.79,24854.45,4.29,4.56,25440.823333333334,25685.49166666667,58.836666666666666,0.4807787471341773,0.6840128755364808,25156.8
2021-06-01,West,Consumer,23628.35,55.85,4.29,4.56,2021,6,2,False,Summer,26280.12,28387.89,4.29,4.56,24954.546666666665,25827.061666666665,58.09,0.42295344314888655,0.6840128755364808,23628.35
2021-06-01,South,Home Office,23950.15,55.85,4.29,4.56,2021,6,2,False,Summer,26309.22,26124.33,4.29,4.56,26159.436666666665,26411.34,57.34333333333334,0.4351279878330219,0.6840128755364808,23950.15
2021-06-01,South,Corporate,26494.15,55.85,4.29,4.56,2021,6,2,False,Summer,23644.45,28604.88,4.29,4.56,26115.660000000003,26145.71166666667,56.596666666666664,0.5313742329431528,0.6840128755364808,26494.15
2021-06-01,South,Consumer,28038.39,55.85,4.29,4.56,2021,6,2,False,Summer,24290.69,26952.51,4.29,4.56,26985.436666666665,26608.38666666667,55.85,0.5897969143695947,0.6840128755364808,28038.39
2021-06-01,North,Home Office,25127.27,55.85,4.29,4.56,2021,6,2,False,Summer,26732.33,30163.7,4.29,4.56,27134.316666666666,27393.775000000005,55.85,0.47966154917108683,0.6840128755364808,25127.27
2021-06-01,North,Corporate,23816.38,55.85,4.29,4.56,2021,6,2,False,Summer,24896.54,28933.77,4.29,4.56,24108.506666666668,24958.36,55.85,0.4300671151096013,0.6840128755364808,23816.38
2021-06-01,North,Consumer,22553.89,55.85,4.29,4.56,2021,6,2,False,Summer,23636.26,28963.54,4.29,4.56,23441.059999999998,24894.131666666664,55.85,0.3823037809943932,0.6840128755364808,22553.89
2021-06-01,East,Home Office,24303.72,55.85,4.29,4.56,2021,6,2,False,Summer,24522.4,27142.49,4.29,4.56,25221.236666666664,26311.83666666667,55.85,0.4485044756017283,0.6840128755364808,24303.72
2021-06-01,East,Corporate,21843.68,55.85,4.29,4.56,2021,6,2,False,Summer,24432.64,26574.64,4.29,4.56,23560.42,24248.796666666665,55.85,0.35543465924137985,0.6840128755364808,21843.68
2021-06-01,East,Consumer,24302.46,55.85,4.29,4.56,2021,6,2,False,Summer,26312.42,27710.42,4.29,4.56,25744.11333333333,26746.256666666668,55.85,0.44845680647089536,0.6840128755364808,24302.46
2021-07-01,West,Corporate,23061.28,51.91,3.71,5.41,2021,7,3,False,Monsoon,25156.8,29085.88,4.29,4.56,23432.623333333333,25007.01166666667,55.193333333333335,0.4014996859890588,0.5783261802575107,23061.28
2021-07-01,West,Consumer,21067.48,51.91,3.71,5.41,2021,7,3,False,Monsoon,23628.35,24955.17,3.71,5.41,23658.649999999998,25026.933333333334,54.53666666666667,0.3260689613426049,0.5783261802575107,21067.48
2021-07-01,South,Home Office,21996.95,51.91,3.71,5.41,2021,7,3,False,Monsoon,23950.15,28218.94,3.71,5.41,24085.440000000002,25540.16333333333,53.879999999999995,0.36123326851340415,0.5783261802575107,21996.95
2021-07-01,South,Corporate,24725.36,51.91,3.71,5.41,2021,7,3,False,Monsoon,26494.15,28208.38,3.71,5.41,24954.653333333332,26328.84,53.223333333333336,0.4644562314147139,0.5783261802575107,24725.36
2021-07-01,South,Consumer,24004.28,51.91,3.71,5.41,2021,7,3,False,Monsoon,28038.39,28627.23,3.71,5.41,25444.453333333335,26631.18333333333,52.56666666666666,0.4371758688266584,0.5783261802575107,24004.28
2021-07-01,West,Home Office,24245.0,51.91,3.71,5.41,2021,7,3,False,Monsoon,22281.92,26280.43,3.71,5.41,22902.75333333333,26035.78,51.91,0.44628294277434344,0.5783261802575107,24245.0
2021-07-01,North,Corporate,26831.85,51.91,3.71,5.41,2021,7,3,False,Monsoon,23816.38,23612.6,3.71,5.41,25181.59,25506.460000000003,51.91,0.5441503166592262,0.5783261802575107,26831.85
2021-07-01,North,Consumer,24298.37,51.91,3.71,5.41,2021,7,3,False,Monsoon,22553.89,24133.03,3.71,5.41,23496.17333333333,24643.446666666667,51.91,0.4483020709589062,0.5783261802575107,24298.37
2021-07-01,East,Home Office,23244.19,51.91,3.71,5.41,2021,7,3,False,Monsoon,24303.72,26837.59,3.71,5.41,24023.436666666665,25627.70166666667,51.91,0.4084196548149605,0.5783261802575107,23244.19
2021-07-01,East,Corporate,23031.48,51.91,3.71,5.41,2021,7,3,False,Monsoon,21843.68,24404.94,3.71,5.41,23102.599999999995,24192.755,51.91,0.40037227321221847,0.5783261802575107,23031.48
2021-07-01,East,Consumer,23560.23,51.91,3.71,5.41,2021,7,3,False,Monsoon,24302.46,26617.46,3.71,5.41,24725.036666666667,26340.871666666662,51.91,0.4203762834724314,0.5783261802575107,23560.23
2021-07-01,North,Home Office,22728.1,51.91,3.71,5.41,2021,7,3,False,Monsoon,25127.27,29543.35,3.71,5.41,24862.566666666666,27085.176666666666,51.91,0.38889460582168717,0.5783261802575107,22728.1
2021-08-01,West,Home Office,20737.54,44.58,4.1,5.66,2021,8,3,False,Monsoon,24245.0,22181.34,3.71,5.41,22421.486666666668,24642.86666666667,50.68833333333333,0.31358645894023207,0.38170600858369097,20737.54
2021-08-01,West,Corporate,16742.18,44.58,4.1,5.66,2021,8,3,False,Monsoon,23061.28,22079.79,4.1,5.66,21653.420000000002,23496.73,49.46666666666666,0.1624314283336234,0.38170600858369097,16742.18
2021-08-01,West,Consumer,20553.44,44.58,4.1,5.66,2021,8,3,False,Monsoon,21067.48,26280.12,4.1,5.66,21749.756666666668,24145.408333333336,48.245,0.30662146926854367,0.38170600858369097,20553.44
2021-08-01,South,Home Office,22510.28,44.58,4.1,5.66,2021,8,3,False,Monsoon,21996.95,26309.22,4.1,5.66,22819.126666666667,24851.645,47.02333333333333,0.38065389941056743,0.38170600858369097,22510.28
2021-08-01,South,Corporate,24232.73,44.58,4.1,5.66,2021,8,3,False,Monsoon,24725.36,23644.45,4.1,5.66,25150.74666666667,25984.99166666667,45.80166666666667,0.4458187362383759,0.38170600858369097,24232.73
2021-08-01,South,Consumer,20133.55,44.58,4.1,5.66,2021,8,3,False,Monsoon,24004.28,24290.69,4.1,5.66,24058.74,25341.108333333334,44.58,0.2907359205817147,0.38170600858369097,20133.55
2021-08-01,North,Home Office,27434.88,44.58,4.1,5.66,2021,8,3,False,Monsoon,22728.1,26732.33,4.1,5.66,25096.75,26954.938333333335,44.58,0.5669645356799662,0.38170600858369097,27434.88
2021-08-01,North,Corporate,24450.1,44.58,4.1,5.66,2021,8,3,False,Monsoon,26831.85,24896.54,4.1,5.66,25032.77666666667,25423.539999999997,44.58,0.4540424179599125,0.38170600858369097,24450.1
2021-08-01,North,Consumer,25679.78,44.58,4.1,5.66,2021,8,3,False,Monsoon,24298.37,23636.26,4.1,5.66,24177.346666666665,24877.478333333333,44.58,0.5005644630412905,0.38170600858369097,25679.78
2021-08-01,East,Home Office,19952.62,44.58,4.1,5.66,2021,8,3,False,Monsoon,23244.19,24522.4,4.1,5.66,22500.176666666666,24333.835000000003,44.58,0.28389086038997885,0.38170600858369097,19952.62
2021-08-01,East,Corporate,20031.18,44.58,4.1,5.66,2021,8,3,False,Monsoon,23031.48,24432.64,4.1,5.66,21635.446666666667,23386.426666666666,44.58,0.28686299286476347,0.38170600858369097,20031.18
2021-08-01,East,Consumer,27526.43,44.58,4.1,5.66,2021,8,3,False,Monsoon,23560.23,26312.42,4.1,5.66,25129.706666666665,26004.903333333335,44.58,0.5704281141940513,0.38170600858369097,27526.43
2021-09-01,West,Corporate,24748.6,39.16,3.69,5.51,2021,9,3,False,Monsoon,16742.18,25156.8,4.1,5.66,21517.353333333336,23479.088333333333,43.67666666666667,0.46533546205007525,0.2363197424892703,24748.6
2021-09-01,West,Consumer,26378.65,39.16,3.69,5.51,2021,9,3,False,Monsoon,20553.44,23628.35,3.69,5.51,22666.52333333333,23810.535,42.77333333333333,0.5270045626168084,0.2363197424892703,26378.65
2021-09-01,South,Home Office,20357.74,39.16,3.69,5.51,2021,9,3,False,Monsoon,22510.28,23950.15,3.69,5.51,21621.656666666666,23890.546666666665,41.87,0.29921762093204507,0.2363197424892703,20357.74
2021-09-01,South,Corporate,24176.06,39.16,3.69,5.51,2021,9,3,False,Monsoon,24232.73,26494.15,3.69,5.51,24378.05,25246.855,40.96666666666666,0.4436747603302034,0.2363197424892703,24176.06
2021-09-01,South,Consumer,26490.43,39.16,3.69,5.51,2021,9,3,False,Monsoon,20133.55,28038.39,3.69,5.51,23542.75333333333,25264.095,40.063333333333325,0.5312334955092652,0.2363197424892703,26490.43
2021-09-01,West,Home Office,20627.06,39.16,3.69,5.51,2021,9,3,False,Monsoon,20737.54,22281.92,3.69,5.51,21869.86666666667,22725.548333333336,39.16,0.3094067084843487,0.2363197424892703,20627.06
2021-09-01,North,Corporate,22175.98,39.16,3.69,5.51,2021,9,3,False,Monsoon,24450.1,23816.38,3.69,5.51,24485.976666666666,24297.24166666667,39.16,0.3680064466824555,0.2363197424892703,22175.98
2021-09-01,North,Consumer,19902.17,39.16,3.69,5.51,2021,9,3,False,Monsoon,25679.78,22553.89,3.69,5.51,23293.44,23367.25,39.16,0.28198220352448905,0.2363197424892703,19902.17
2021-09-01,East,Home Office,18499.42,39.16,3.69,5.51,2021,9,3,False,Monsoon,19952.62,24303.72,3.69,5.51,20565.41,22893.323333333334,39.16,0.2289124628294277,0.2363197424892703,18499.42
2021-09-01,East,Corporate,23029.8,39.16,3.69,5.51,2021,9,3,False,Monsoon,20031.18,21843.68,3.69,5.51,22030.820000000003,22795.62,39.16,0.400308714371108,0.2363197424892703,23029.8
2021-09-01,East,Consumer,19553.96,39.16,3.69,5.51,2021,9,3,False,Monsoon,27526.43,24302.46,3.69,5.51,23546.873333333333,24645.493333333332,39.16,0.2688084987250399,0.2363197424892703,19553.96
2021-09-01,North,Home Office,22654.39,39.16,3.69,5.51,2021,9,3,False,Monsoon,27434.88,25127.27,3.69,5.51,24272.456666666665,25703.38666666667,39.16,0.3861059616679656,0.2363197424892703,22654.39
